,jobs,labels
23,"Job Summary:

Carlisle Construction Materials (CCM), is a global
leader in the building materials industry.
We’ve been around since 1917. In
just the past six years, our company has grown by nearly 70%.

If you love a good challenge, you’ll fit
right in.

We
are looking for a Territory Sales
Specialist to join our SynTec Sales team in Seattle, WA. This position will cover the Northwestern region of the US and
will be responsible for providing PVC technical sales support to enhance
Carlisle sales efforts in a given territory. This position must work
closely with the existing sales teams in the development of the strategies to
grow the PVC business. PVC sales responsibilities will include
presentations to Building Owners, Consultants, Architects, contractors and
Distributors. This position will manage the development and
implementation of the PVC Territory Development Plan for the market.

Travel requirement: 50% overnight travel

Job Responsibilities:
Track,
quote, influence and close existing PVC specifications.
Identify
building owner targets that have a preference for PVC and insure that
Carlisle is added to their base specification.
Implement
a CRM job tracking system.
Maintain
a working knowledge of company PVC products, special sales programs and
marketing efforts within the sales division.
Attend
and/or participate in trade shows, conferences and other marketing events
including follow up of leads.
Identify
new markets and new product opportunities.
Receive
and collect market intelligence on a regular basis on customer
requirements and competitor developments.
Develop
technical sales support material for members of the sales team and
organizing distributor training.
Provide
answers to inquiries (telephone/fax/mail/etc.) to assist all customers
including roofing contractors, technical representatives, sales representatives,
architects, specifiers and roof consultants.
Assist
with the implementation of various sales and marketing programs designed
to promote the growth of PVC products.
Discuss
the use of products, emphasizing product features based on analyses of
customers' needs and on knowledge of product capabilities.
Other
– Miscellaneous duties as assigned by the sales manager as deemed
essential to the success of the company
Develop
a Distribution Program for targeted distribution. Conduct programs
including: education, Hands on Demos, Product Demo’s, Contractor
incentives in identified markets.
Develop
Contractor relationships to drive buying habits through Distribution
Job Requirements:
Bachelor’s
degree in Business Administration or related field.
A
minimum of 1 year of experience in the roofing or construction industry.
Ideally
1-5 years of Outside Sales experience.
Strong
written and verbal communication skills.
Strong
presentation skills.
Lives
in Washington or Oregon.
Highly prefer Seattle, WA.
When you join CCM, you’ll become part of a
team that looks out for you, listens to your ideas and appreciates your work.
We think we’ve got something pretty special here, and our employees seem to
agree.

Employees also enjoy some of these great
benefits!

Time off – Hard work should be rewarded. You’ll receive paid vacation and a
generous amount of paid holidays.

Healthcare –
We offer multiple options. Choose the one that fits your lifestyle. CCM picks
up a generous amount of the cost.

Retirement Fund – Save for your retirement with a traditional or Roth
401k. We’ll match a portion of your contribution starting on your first day of
work.

Training –
We believe in being lifetime learners, so we offer dozens of training programs
in the classroom as well as online.

Tuition Reimbursement – Ready to get the degree? We’ll pick up 90% of your
tuition cost.

Idea Teams –
You can be part of helping us solve some of our toughest challenges or
developing the next break-through innovation.

Unlimited Coffee – Caffeine fuels some of the best ideas.",0.0
24,"About Trupanion

Trupanion is a leading provider of medical insurance for cats and dogs in North America. Our mission is to help the pets we all love receive the veterinary care they need. At Trupanion we offer a collaborative, casual, and pet-friendly environment where everyone is encouraged to be themselves.

We’re all about helping pets. We promote a cohesive and nimble team environment, and we hire, develop and promote team members. We trust each other. We are transparent and honest. We care about one another and want to see our team members succeed, personally and professionally. As our team members gain experience, we strive to promote from within and reduce bureaucracy to allow creative thinking. We’re focused on providing continuous training and support to all team members to encourage long-term happiness and success.

Take a look inside our office and see for yourself:

https://youtu.be/IWpA7WMMgAw

https://www.facebook.com/Trupanion/videos/10155423763702974/

Customer Care / Customer Service Specialist Role

As a Customer Care Specialist, your role is the heart and soul of the Trupanion family, and you appreciate working towards the goal of helping as many people and pets as possible. You provide support to customers who contact us about their pet’s medical insurance. You’re a great listener and an out of the box thinker who communicates effectively over the phone. You’re comfortable navigating escalated customers and sensitive conversations with a focus on providing the best experience. You are empathetic and emotionally resilient.

(Please submit a cover letter with your application!)

Required Experience:
Minimum of 1 year in a customer service position
Must love pets!
Desired Qualifications
Critical thinking/ think outside the box: ability to assess, analyze, and problem solve while handling complex, gray-area situations.
Problem Solving: Clearly define what the problem is, generate a plan for how to solve the problem and then implement it.
Customer service experience: experience providing excellent service in a customer facing position.
Positive attitude: maintain an overall positive outlook while handling difficult situations.
Self-Motivated: internally inspired to do a good job and provide the best service.
Patience/active listener: listens to truly hear their customer and their problems, and able to explain solutions in different ways until the customer understand.
Calm under pressure: remain calm and poised under pressure while focusing on what’s best for the customer.
Organizations skills: able to prioritize their work and understand when it is appropriate to give certain tasks priority over others.
Coachable: someone who is self-aware, can recognize areas of opportunity, and receive feedback to improve their skill set.
Time Management: You are able to plan your time effectively, re-prioritizing if needed, while remaining efficient and productive.
Communication Skills: able to communicate clearly over the phone and in writing.
Tech Savvy: You are able to navigate multiple systems in a timely manner and you are a fast learner with new software.
Ability to multitask: remain engaged and thorough in your work while actively handling two or more tasks.
Emotional intelligence: ability to control outward emotions while handling interpersonal relationships empathetically.
Customer Centric: focused on providing a positive customer experience.
Emotional resilience: be aware of one’s own emotional reactions and adapt to stressful situations or crises without lasting difficulties post interaction.


Benefits and Perks

Along with your hourly pay, we also have amazing benefits! They include:
Unlimited monthly bonus – (which rewards the quality for your work as well as how much work you do)
Full medical, dental and vision benefits at no cost to you
4 weeks PTO
Five week sabbatical after five years of employment
Restricted stock
Free pet health insurance for one pet
Paid time off to volunteer at nonprofit organizations
Free on-site gym
Open, casual, pet-friendly office
Free dog walking services for “approved office pets” during business hours
Company Background

Founded in 2000, Trupanion (NASDAQ: TRUP) offers medical insurance for cats and dogs in the United States, Canada and Puerto Rico through its affiliated entities.

Trupanion is a registered trademark owned by Trupanion, Inc. Underwritten in Canada by Omega General Insurance Company and in the United States by American Pet Insurance Company. 6100 4th Ave S, Seattle, WA 98108. Please visit AmericanPetInsurance.com to review all available pet health insurance products.

Company Values
Passion: In addition to the overall success of Trupanion and our mission, we care intensely about the well-being of cats and dogs.
Trustworthiness: We are honest, reliable and authentic.
Candor: We communicate what the little voice inside our head is saying, in a sincere and helpful way.
Empathy: We create positive outcomes by putting ourselves in others’ shoes and by gaining an understanding of their values, goals and desires.
Communication: We share our information in a way that is easy to understand and retainable.
Cooperation: We know how to balance the need for quality with the need for speed and calculated risk-taking. We are committed to being ego-less, and to working as a team to ensure we are consistently make good decisions.
Judgement: We are not afraid to try new things. Guided by Trupanion’s mission and values, we have the confidence to trust our intuition and do the right thing at all times.
Impact: We deliver outstanding results with resourcefulness, innovation and tenacity.
Curiosity: We actively seek knowledge to improve.",0.0
25,"Position Summary:

The Equity Mining Sales Specialist is responsible for driving incremental sales and acquiring additional inventory for their dealership by actively prospecting our current sales and service databases, as well as identifying conquest customers in our service drives. The Associate will maximize utilization of the Equity Mining Tool (EMT), AutoNation s proprietary Equity Mining software, to increase incremental sales and customer retention, while achieving target profit margins and delighting every customer along the way. Lastly, the Associate will align with the service department to achieve these goals without disrupting our service operations or the customer experience.

Organizational Relationships:

This position interacts daily with Sales & Service Customers, Sales Managers, Service Advisors, Service Director, other associates, Financial Services Manager, and support staff, just to name a few.

Job Responsibilities:
Leading yourself and in a way that supports AutoNation s vision and mission.
Driving incremental business through a high-level of involvement in the day-to-day Equity Mining operations.
Work with management to identify current promotions and inventory needs.
Appraising vehicles for purchase or trade.
Executing the appraisal and sales menu presentation process ensuring that Customers understand their vehicle acquisition and replacement purchase options and pricing.
Executing the in-service Equity Mining and service drive process in your store.
Qualifications:
High School diploma, or equivalent.
Proven success in auto retail sales, with a focus on equity mining/service customer sales process.
Ability to efficiently structure a buy/sell transaction with limited information and customer input.
Ability to set and achieve targeted goals.
Ability to drive an exceptional Customer experience.
Demonstrated communication and interpersonal skills.
Organization and follow-up skills.
Experience and desire to work with technology.
Valid in-state driver s license and have and maintain an acceptable, safe-driving record.
Next Possible Position:

Sales Manager/Director

eCommerce Manager

Used Vehicle Manager/Director

Financial Services Manager

Physical Requirements:

1. Ability to sit and stand for prolonged periods of time.

2. Ability to appraise a vehicle as it sits .

3. Ability to operate an automobile.

4. Exposure to inclement weather.",0.0
26,"What we do at American Family Insurance makes a difference in people’s lives. And the way we’re doing it is changing the way people think about insurance. Help us make a difference, and find a rewarding career along the way. Consider becoming an agency owner or a member of an agency team.

Quick Stats:
Job ID: R9183 Sales Specialist (Open)Job Summary:
Are you passionate about making a positive difference and having a meaningful impact on the lives of people in your community? You are able to do just that by inspiring, protecting and restoring their dreams. Your talent, people skills, empathy and positivity will be a perfect match for our sales specialist position.
Responsibilities:
Protecting dreams is just as important as pursuing them. This is an opportunity to launch your career with the ability to learn and grow with a successful and respected American Family Insurance agency. Make this job your first step on a path to a very bright future!
Additional Job Information:
Job Description:
American Family Insurance agency owners are seeking talented, caring individuals to join their agency team. As a sales specialist, you’ll wear many hats, including consultative selling techniques to attract, retain and sell insurance products and ensure excellent customer experiences. Your clients will rely on you for honest, expert advice and, in turn, you'll use your skills as a proactive problem-solver to identify insurance protection products that meet their unique needs. You'll also promote brand awareness through participation in agency and community events.
Role Requirements:
MUST be bilingual in Spanish
The ability to work independently to plan, set priorities and organize work
Active involvement in the local community
Sales and customer service experiences
Excellent oral and written communication skills
Analytical skills
Experience with software applications, Microsoft Office Suite, Internet Explorer, etc.
Experience using a wide range of technology devices such as smartphones, tablets and laptop computers
Experience with social media platforms like Facebook, Twitter, Pinterest, Google+, LinkedIn, etc.
Ability to obtain and maintain insurance licenses in Property, Casualty, Life and Health. Licensing isn't required during the interview process.
A valid driver's license
Demonstrated knowledge of insurance concepts and principles and effective multi-line insurance prospecting and sales experience are preferred but not required. You'll work as part of a team in an office setting. Work on evenings and weekends might occasionally be needed. This position comes with a base pay, plus bonus/commission potential.
The sales specialist is a staff member of the agency and not an employee of American Family Insurance
To apply, please email your resume to: dstran1@amfam.com
Stay Connected: Join our Talent Community!",0.0
27,"Provides exceptional customer service and club cleanliness for the members and guests of PRO Club at a world class level while enforcing rules and policies. Performs a variety of specific job functions: customer service, maintaining a clean and safe environment in all assigned club areas, always going above and beyond. Adherence to PRO Sports Club's core values, mission statement and PRO Best is expected and critical to the success of the PRO Sports Club Facility Operations department.

- Practices and enforces all safety procedures
- Maintains an excellent appearance of areas covered by your task sheet and other assigned areas at all times including: all carpet, carpet edges, floor tile, wood floors, restroom toilets, sinks, mirrors, windows, doors, stairs, diaper changers, cabinet fronts and interior of cabinets, high walls, columns, etc.- Maintains trash receptacles, empties trash to compactor, recycling urns and removes all towels from urns in general areas
- Night and graveyard cast does or assists in assigned wet work to clean the showers, tile floors, mats, toilets, sinks
- Refills shower products and counter amenities as needed
- Maintains appropriate supplies in each area
- Understands and is capable of completing any or all listed items on task sheet or assigned projects
- Maintains excellent customer service at all times
- Cheerfully greets all members, guests and cast members while performing assignments
- Treats all members and cast members equally and fairly
- Arrives at work clean-shaven, hair combed, nametag on, uniform clean and wrinkle free
- Provides a clean and safe working environment for all cast and members
- Prepares written reports daily: task sheets, Request for Action forms, etc.
- Willingness to work flexible hours including split shifts
- Attends all cast warm-up and staff meetings
- Performs other related duties as assigned by management
Compensation: $18.00/hr

What we offer:
-Full Time: Paid Time Off
-Full Time: Medical/Dental/Vision benefits
-Full Time: Wellness Program
-Paid Sick Leave
-401(K) with a company match
-Free club membership to all three facilities (two for full time)
-Discounted merchandise, group fitness class, personal training, spa products & services, and much more
-Reward program for excellent customer service
-Opportunities to win trips to Disney World and Disneyland
-Continuing education reimbursement (stipulations apply)

- High school graduate or equivalent preferred
- Good customer service
PRO Club is an Equal Opportunity Employer and a Drug and Nicotine Free Business. Please visit our website at http://www.proclub.jobs to apply.
Revision Date: 7/13/2017",0.0
28,"The Patient Specialist is involved in the support of volunteer patient networks and the day-to-day interaction with patients for pharmaceutical and biotechnology accounts. The position provides administrative support for the accounts, to help deliver great customer service to internal teams and external clients as well as ensuring the smooth running of office infrastructure and processes. The successful candidate will have a can-do attitude, an interest in communications, healthcare issues and advocacy.
Field incoming communications via phone and email
Coordinate the completion and delivery of required authorization forms with patients and health care providers (fax, email, mail).
Verify patient eligibility using designated procedures
Update patient electronic and paper files following systematic procedures
Schedule interviews between patients, colleagues
Conduct all tasks related to relationship management activities with patients
Coordinate patient travel logistics
Thoroughly update patient electronic records with all correspondence and outcomes; including the status of the patient, task and activities
Follow appropriate internal protocols for Adverse Event Reporting and record keeping
Attend Region, Client or Network status meetings, as needed
Work across multiple regions and multiple client networks/programs
Enter time daily into copmpany Enterprise Resource Platform
B.A. in English, Journalism, Public Relations or related field, or the equivalent degree required; health or science degree a plus
Minimum 1 year of customer service experience
Exceptional organization skills; ability to multi-task
Excellent written and oral communication skills; must have excellent phone presence
Ability to work in both a team environment and independently as needed
Ability to prioritize and meet deadlines
Exceptional computer skills in Microsoft Access, Word, Excel, PowerPoint, Outlook
Design software experience, including Visio, Photoshop, Illustrator or others desirable",0.0
29,"At A Glance

Bonaventure Senior Living is seeking an experienced Finish Carpentry Specialist to join our team. Bonaventure is looking for a motivated, self-starter to be a part of our remodel and renovation team. Bonaventure has over 3 million square feet of premier senior living in 23 properties located in Oregon, Washington, and Colorado.

Bonaventure Senior Living provides premier Retirement, Assisted Living and Memory Care service to seniors and their families. Bonaventure’s offer competitive wages based on experience and performance. We provide growth opportunities and leadership roles in our growing business.

The Ideal Candidate Must Possess:

· Knowledge of all aspects of finish carpentry: cabinet installation and repair, laminate work, window trim and door trim repair, etc.

· An eye for detail and can produce professional quality results while working in a fast paced environment.

· Problem solving skills.

· The ability to work well with a team.

· A strong work ethic and excellent time management skills.

Requirements:

· Minimum 1 year of finish carpentry experience.

o Preference given to individuals with additional building maintenance experience

· Working knowledge of construction-related repairs

· Flexible schedule

· Valid driver’s license

· Excellent communication skills and ability to work well with other

· Greeting residents, visitors and staff courteously, respecting individual dignity, rights and confidentiality, and delivering exceptional customer service

· This position will require open availability to travel to any of our communities throughout the Washington Puget Sound Area, and possibly to communities in Oregon or Colorado.

Benefits:

Bonaventure is excited to offer benefits to full-time Employees, including but not limited to:

· Medical

· Dental

· Paid time off

· Educational reimbursement

· 401(k) 50/50 matching retirement savings plan

· Opportunity to develop your personalized career path and grow within the company

Company Overview

Bonaventure is a family of companies dedicated to developing and providing an exceptional senior lifestyle. Bonaventure’s consistent success has been based upon a simple formula: engaged and satisfied residents, happy team members and fiscally responsible growth.

This formula has taken Bonaventure from the two-community company it started out as in 1999 to a portfolio of 27 architecturally refined and amenity-rich senior living communities with a focus on multi-use campuses providing retirement living assisted living and memory care. A solid sustainable growth plan allows us to continually develop and build new communities in new markets to spread the “Retirement Perfected™"" lifestyle throughout the west. But we believe our greatest accomplishment is our resident satisfaction, with more than 9 out of 10 residents enthusiastically recommending us to their friends and family.

Bonaventure Senior Living achieves one of the highest resident satisfaction ratings in the industry through a belief in the importance of choice, independence and fun for each resident, dedicated and well-trained staff members, branded activity and culinary programs and, above all, extraordinary service. We seek out and hire the most qualified personnel and enhance their capabilities with training and support that far exceeds industry standards.

Keywords: Joinery, Plastering, Building Maintenance, Builder, repointing specialists, ,lintel replacement, rendering builders, painting and decorating, plastering, carpenter, chippy, Water damage, property maintenance, Reskimming - Dry lining - Ceiling & Walls, Joinery property maintenance, property repair, Decorating, Carpentry, installers, paint, handyman, electrical, plumbing, carpentry, painting, Maintenance, General building work, electrical, general maintenance, Flooring, walling, refurbishment, Facilities, maintenance, Building, cleaning, restoration, Building services, Property, Builder, construction, Building Maintenance, Kitchens, Bathrooms, Room Conversions, plastering, Drylining, Tape and jointing, Painting, Decorating",0.0
30,"We are looking for a talented, tech-savvy and empathetic Customer Success Specialist (CSS) to join our growing Kirkland, WA based startup. We believe that software is only as good as the support that comes with it and Customer Success Specialists are key to that success. Crelate is a fast-growing B2B software startup focused on creating world-class talent engagement and recruiting software. We exist to help more people, connect with better opportunities, more often. We do this by building the fastest, easiest, and most flexible recruiting and talent engagement software on the market, and we need your help to ensure our customers can put the software to good use!

This is not a call center, scripted support situation. We are seeking an independent and passionate team member to become an expert in Crelate and to help us grow by providing amazing support to our customers.

Requirements - You’ll be accountable for:
Actively Engage with Customers and Prospects by speaking with Leads and Conducting Demonstrations of the Product.
Maintaining and even improving our excellent Customer Satisfaction Scores
Directly supporting customers via email, chat and over the phone
Troubleshooting browser, email and other technical issues via video conference and screen share
Managing customer support tickets in ZenDesk
Educating and training Crelate users on the features of our software
Listening to, organizing, and reporting on user feedback
Using customer data to identify areas where the product can be improved
Provide timely and relevant metrics on customer support and activity
Analyze and then improve key performance indicators by adjusting processes and support assets (like KB articles)
Escalating issues to the development team and owning the customer experience until resolved
Ensuring customer renewals by succeeding at all of the above
Ideal Candidate Traits
Data-driven. You use data to guide decisions and optimize results.
Passion for product. You love being part of a product; you find ways to use our product every day and think of ways to make the product better. With this, you will improve your craft and better enable the success of our customers.
Strong customer empathy. You are passionate about customers as people and businesses. You’ll build a deep understanding of their needs by speaking with and supporting them. With this, you will create better connections with our customers.
Unwavering Curiosity. You love to learn, better yourself, the people and things around you. Not knowing and growing motivates you to new heights.
Organized and an eye for detail. You have excellent organizational skills and pixel-perfect attention to detail. You follow-up and drive things to done.
Communication. You have excellent presentation, analytical, written and verbal communication skills.
Frugal. You care about our company resources as if they were your own. You know that perfect is the enemy of done. Because of this, you know we can invest more in our customers, product, and people.
You get it done. In the face of uncertainty, and multiple competing priorities you have a tremendous bias for action. Through collaboration and creative solutions, you deliver success.
Desired Experience
2+ years of experience supporting B2B software or similar customer success experience
Familiar with ZenDesk or other support ticket platform
Technically savvy, familiar with troubleshooting Outlook, email and web application-based problems (Like Chrome Extensions, etc.)
Demonstrable troubleshooting and support abilities
Strong technical writing abilities (KB articles, User Guides, etc.)
The exact level of experience is flexible and is not tied directly to years of experience or college degree. We are looking for team members, not just employees. Passion, integrity and ability matter a great deal.

We can offer you
Flexible work schedule, results are our focus
Plenty of opportunities to learn
Startup life - relaxed, yet highly stakes work environment
Awesome coworkers who care about their work and each other
Competitive benefits including flexible spending and dependent care accounts, medical, dental and vision coverage, long and short-term disability insurance, and a generous paid leave policy, which includes 14 days of office holidays including a company-wide winter break. Additionally, team members who excel are eligible for stock option grants.
Our Culture

We’re entrepreneurial, passionate and relentless about customer empathy. Everyone in the company talks and works directly with customers. Period. We share a collective passion for success, but not at any cost. We are striving to build an amazing product and a great business. This is no trivial task, and we lean on each other as we iterate our way to success. We value transparency, passion, effort, continuous improvement, results, and growth.

We very much look forward to hearing from you and reading cover letters that explain how you are a perfect fit for this opportunity.

Please note: This position is not open to remote employees and currently we are not offering relocation.",0.0
31,"Customer Experience Specialist

Make a difference. Enjoy your co-workers. Be appreciated.

The national leader in filing and service of legal documents has challenges that need to be solved. Maybe you can help?

We are a team of 350 with offices in Los Angeles, Dallas, Miami, Brooklyn, Chicago, Washington DC, and more and lucky for us, Seattle is home and our headquarters. We’ve been successful in this unique business for over 30 years and we continue to advance our technology and business processes to remain years ahead of what our competition is able to offer.

Law firms use our website to monitor status on cases; independent contractors use our mobile apps to record geo-tagged events, take photos, and e-sign declarations; our employees use our desktop application to provide customer support and keep legal documents (electronic and printed) flowing.

Do your values align with what we Support and Promote?
You challenge prevailing assumptions and suggest better approaches in a positive way.
You discover practical solutions to difficult, reoccurring problems.
Your colleagues and our customers can rely on you.
You never ignore or hide mistakes, inaccuracies, or dishonesty.
You believe that complexity creates more opportunity for error.
You listen well, as opposed to reacting fast, so you can better understand.
You seek to understand our business, our customers, and our mission.
You don’t hesitate to ask for help.
What we offer:

We have an awesome team size. Our group is small enough that every one of us has direct and meaningful impact on our customers, but big enough that no one has to go it alone or work long hours.

We trust each other. From the CEO down, we have strong support for trying new ideas and changing processes to make them better. Sometimes we fail. Failing is just another step towards innovation. When we do, we learn from it and move on, we never waste time trying to figure out who to blame.

You can have a massive impact. We’re not perfect, but here’s the good news: we want to invest in people and processes to solve problems and continuously improve. Not only can you help define and engineer specific solutions, you will help us build our team’s process for always getting better.

Our work / life balance is real. We enjoy our nights, our weekends, and our vacations. We work normal hours, and lead varied lives. Outside the office, our teammates garden, bake, weld, build, bike, travel, thru-hike, ski, read, game, watch movies, and more.

We have a cool office in a cool place. We work in a renovated historic Japanese theater. Our office has espresso, a merchandising fridge stocked with free food and drinks, and a roof-top deck. For lunch, we walk to crazy-good cuisine of all styles in the International District or enjoy company sponsored free-lunch Fridays.

Great benefits package which includes shared health care coverage, paid time off, subsidized transit, and 401(K) with company match.

Which qualities will help you stand out?

Professional. You are an organized problem solver, who maintains high performance expectations for yourself and your colleagues. Use common sense to decipher what the customer is requesting and make sound decisions to resolve the issues completely and quickly.

Team member. You are a considerate and effective communicator and you work well with and support others. You are happy to share credit for successes, and when you make a mistake, you are quick to own it, deal with, and learn from it.

Teacher. You share your knowledge and like teaching others what you know. You despise anyone being the only person on a team who knows how to do something.

Learner. You teach yourself new things and can prove it.

Job Requirements.You have the following experience and are interested in learning more every day.
Excellent people interaction skills with a focus on diplomacy, patience and excellent listening skills.
Ability to de-escalate tense situations on the phone and in email correspondence.
You maintain high performance expectations for yourself and your colleagues– you have a sense of urgency.
Thrive in a fast paced, ever changing environment.
Self-sufficient and quick on your feet.
The occasional negative customer interaction doesn’t get you down, rather you strive to obtain a‘thank you.’
Attention to detail, assertiveness, consistency, and timeliness are must have skills.
Advanced Microsoft Suite and technical aptitude to learn new software quickly and comprehensively.
You have a desire to improve upon our culture.",0.0
32,"Job Description
Ideoclick is a fast growing (22-75 employees in the last year) company based in Pioneer Square, which offers a suite of services to empower brands to successfully drive their eCommerce business. Core products and services include strategy advisory and business planning, pricing strategy and implementation, Marketing, content creation and optimization, catalog management, inventory management, and reporting data and software. We are a fast-growing company of former Amazonians with an excellent roster of well-known brands. We are an entrepreneurial organization looking for team members who are empowered to create tools, processes, and services to delight our customers…and have fun doing it!

We are looking for a passionate Cost Recovery Specialist who will partner with internal Ideoclick team members to ensure the long-term success & profitability of our clients on Amazon.

Responsibilities include tracking key metrics across Vendor and Seller Central which indicate operational improvements, cost reduction potential & recovery opportunities. The Cost Recovery Specialist is directly responsible for disputing chargebacks, inventory reconciliation and other actions leading to the recovery of any funds owed the client. Research by the Cost Recovery Specialist also drives downstream client-coaching by team members on process improvements to avoid deductions & shortages going forward.

Because this is an entry-level position, we will teach you the Amazon-related skills necessary for the position and prepare you for advancement in our high-growth organization. The Ideoclick software and tools you will be using are being developed, tested and improved in real-time, so you will be encouraged to bring your own data-driven perspective to influence the evolution of the business. Success in this position requires a solid analytical foundation, strong Excel skills and natural interpersonal abilities. Familiarity with basic accounting principles & systems is valued but not required. The people who thrive in this role will be entrepreneurial, self-motivated & intellectually curious. Our culture is fast-paced, fun and favors those with a bias for action combined with an innate ability to learn from mistakes through root cause analysis.

About Us

We are a thriving start-up in Seattle’s Pioneer Square neighborhood, just steps to Century Link field. We offer ecommerce solutions to our clients who include some of the largest consumer brands and retailers. We are constantly developing and launching new tools and services and offer excellent opportunities for involvement and advancement.

Responsibilities

· Audit metrics leading directly to cost recovery & process improvement recommendations

· Daily chargeback disputes, bi-monthly inventory reconciliation and other activities as-needed

· Ensure the timely and successful delivery of our solutions according to customer needs & objectives

· Assist with high severity requests or issue escalations as needed

· Participate in cross-training to expand your knowledge, team experience & organizational value

Qualifications

· Experience in delivering client-focused solutions based on customer needs

· Proven ability to manage multiple projects at a time while paying strict attention to detail

· Advanced Microsoft Excel experience to guide your own root cause analysis

· Familiarity with basic accounting principles & systems valued but not required

· Experience working at (or with) Amazon is preferred but not required

· A curious attitude and the ability to self-motivate & thrive in a fast-changing business environment

· A bias towards rolling up your sleeves and diving into the details; a ""can-do"" attitude

· Ability to ruthlessly prioritize competing deliverables in a dynamic environment

Bachelor's degree or higher (or near completion) with internships considered
Company Description
IdeoClick is a fast-growing Seattle based eCommerce services company with excellent clients including Clorox, Kellogg's, Unilever, CVS and many other top brands and retailers. We are committed to building great tools to enable our clients to increase their online sales.",0.0
33,"Snap! Raise is looking for a stellar Customer Support Specialist to join our Internal Operations team in our South Lake Union office. This is a critical role at Snap! as our support team is the face of our business responsible for delivering an excellent experience for anyone interacting with our platform. Daily tasks include resolving incoming issues, and proactively engaging users when before an issue arises. Candidates will be working alongside our support team to provide best-in-class support for organization leaders, donors, and Snap! Employees.

A successful candidate is self-motivated, dependable, well-organized, and adaptable with strong written and verbal communication skills and the ability to balance multiple projects. A can-do attitude is required, and the individual must thrive in a fast-paced, energetic work environment. Applicant must be comfortable and confident on the phone, and must be able to think quickly under pressure.

This is a full-time position in Seattle. Local applicants only. There is growth opportunity within our company, and this is a great starting point for a recent graduate.

Responsibilities:
Reactively resolve customer issues in a timely manner
Proactively reach out to customers when issues are identified
Tag and catalogue issues appropriately
Gather feedback directly from customers and surface to appropriate internal constituents as needed
What we are looking for in you:
Bachelors Degree Preferred
Experience in Customer Service
Strong Communication Skills
Positive Attitude
Fast Learner eager to take initiative
Hard Working and Determined
We are a dynamic group of individuals with a team mentality, looking to change the way fundraising is done. The second you walk in the door, you will be greeted by the team (and office pups) and never face a dull day at work. Who can say no to pizza and Catch Phrase on Fridays?! We office a fun environment where each team member is valued just as much as the next.",0.0
34,"Smartsheet is looking for a proven Customer Success Manager to manage a set of large accounts in order to help drive a high level of customer satisfaction, successful product use, and customer retention. You will serve as the primary point of contact for key customers, understand customer success criteria, address questions, resolve issues and over time serve as a trusted Smartsheet advisor. For the right candidate, this is a career-defining opportunity to join us at a critical moment and truly have a significant impact. The ideal candidate should have a proven track record of Software as a Service (SaaS) account management, maintaining high customer renewal rates as a result of ongoing customer engagement, technical leadership, and outstanding communication skills.

This important role is part of our Customer Success team and is based at Smartsheet corporate headquarters in Bellevue, WA.

Responsibilities:
Perform initial on-boarding of accounts with enterprise level customers, ensuring strong adoption and ongoing engagement throughout the customer's lifetime
Execute a comprehensive engagement and communications strategy that proactively maintains high customer satisfaction
Serve as the Smartsheet subject matter expert (SME) providing guidance and addressing challenges on work/ project management and collaboration to customers
Perform periodic customer success reviews that confirm satisfaction, resolve issues with the help of the Technical Support team, and expand Smartsheet use throughout the account
Develop tools, processes and best practices to ensure customers are realizing the greatest possible value from Smartsheet
Use usage patterns to gain insights, provide guidance and increase customer satisfaction
Serve as the primary interface to manage and resolve any critical situations
Work closely with the Sales and Professional Services teams to share customer insights that inform additional product and service sales opportunities
Provide expert customer insight to product management, marketing and sales on what innovation and continuous improvement is needed in the user experience, product capabilities and features, and customer engagement processes that ensure rapid adoption, usage velocity, high renewal and referral rates in our larger customers, many of which operate at massive scale
Exceed all performance targets, including maintaining high unit renewal rates
Requirements:
Account management experience, preferably for mid to later stage SaaS software, and proven ability to succeed in a fast-paced, dynamic and high growth technology environment
Bachelor's degree in a relevant field is highly preferred
Proven ability to maintain highly valuable and outcome-based relationships with a diverse customer account base
Outstanding multi-task task management skills across a varied set of responsibilities
Passion for working with leading edge, web-based technologies and a desire to deeply understand Smartsheet's benefits, use cases, and technical elements
Strong communication skills (written, verbal, presentation), with the ability to explain technical subjects to non-technical end user personnel in large enterprises
Ability to build credibility and trust by understanding customer requirements and addressing
Willing to travel periodically based on customer and business need
About Smartsheet

In 2005, Smartsheet was founded on the idea that teams and millions of people worldwide deserve a better way to deliver their very best work. Today, the company delivers a leading cloud-based platform for work execution, empowering organizations to plan, capture, track, automate, and report on work at scale, resulting in more efficient processes and better business outcomes. Smartsheet went public on the New York Stock Exchange in April 2018 and currently enables collaboration, better decision making, and accelerated innovation for over 76,000 domain-based customers in 190 countries, including 96 of the Fortune 100.

Smartsheet is an Equal Opportunity Employer. Individuals seeking employment at Smartsheet are considered without regard to race, ethnicity, color, age, sex, religion, national origin, ancestry, pregnancy, sexual orientation, gender, gender identity, gender expression, genetic information, physical or mental disability, registered domestic partner status, caregiver status, marital status, veteran or military status, citizenship status, or any other legally protected category.",0.0
