,jobs,labels
241,"We are looking for strong Senior Software Developers to join us in working on exciting and cutting edge technologies, solving interesting challenges, increasing our success (and yours!) and having fun with the best team around!

Seriously. There are bigger teams. There are teams that will want you to commit all your waking hours - and then some. And then there's our team - we solve complex technical challenges, lead the industry and have one heckuva great time doing it!

Who are we?

NSFWjobs is a leader in adult software development. Our streaming video platform connects millions of people around the world. We are located in downtown Seattle, have been in business for more than 17 years and employ 300+ people and growing steadily.

Our product teams are looking for very talented Senior Software Developers who love to tackle new technology, solve interesting challenges and make great products.

An ideal developer for this role will have solid fundamentals in computer science, experience in OO software development. You're willing to work with and learn from others in a quirky, hijinx filled environment.

You must be comfortable taking initiative and working across teams in an agile environment. Our developers love working as a team and proactively take the lead whenever necessary.

Qualifications:
Current need for PHP, MySQL and javascript - but we also want to talk to you if you are:
Technically strong, senior level developer in any server side language - Java, C#, PHP, etc and strong experience with either SQL or NoSQL databases.
Internet software experience is preferred, but not a must. If you have strong experience in game development or native software development you may be who we are looking for
5+ years experience in backend or full-stack software development - 5 years is a benchmark but really if you are a STRONG developer with great experience it's what you can do that counts
Experience and ability in system design, and hands on experience presenting to the team(s)
Proven experience and skill in client-server technologies, and cluster architectures and deployments
Experience with and understanding of test driven design and unit testing
Killer interpersonal skills with emphasis on verbal and written communication
Ability to solve problems quickly and sustainably
Nice to haves:
Scrum experience
Experience in delivering RESTful micro-services in a Service-Oriented Architecture
You'll be:
Working with technical leadership to design and implement new services and improve on existing services and create new services and products.
Using your ability to performance tune, debug and integrate with existing services and other production team applications
Designing and documenting new features while adhering to our established best practices
Assist in creating, maintaining and promoting best practices
Assist other developers with assignments through mentoring and code reviews
------

NSFWjobs is an Equal Employment Opportunity employer. All qualified candidates will receive consideration for employment without regard to race, color, religion, sex, or national origin.

**Unfortunately, we do not provide visa sponsorship, visa transfer or corp-corp arrangements*

**Agencies - NSFWjobs does not accept unsolicited resumes from third party vendors. Any unsolicited resumes sent from any third party will not be recognized and such agency or party will have no recourse from NSFWjobs**",0.0
242,"#LifeIsSweet at SugarCRM
The people. The passion. The success. You will frequently see Sugas huddled around a desk or whiteboard collaborating, cranking out ideas, or solving the latest industry problem. Are you ready to play a key role in influencing how companies create extraordinary relationships with their customers? We’d love to hear your ideas! We’re going places… join us for the ride, experience sweet success and show us your passion.

Where do you fit?

The Relationship Intelligence team is at the forefront of combining technology, data, and advanced analytics to enthrall our customers. You will be responsible for building out a new product line that is chartered with finding and delivering actionable insights to allow our customers to execute seamlessly in how they run and operate their business.

We are looking for an enthusiastic, performance-driven self-starter and a team player. You must have stellar software development, project organization, and communication skills, and work well in cross-functional teams. We are looking for an exceptional full stack engineer with a background in nodeJS and front-end technologies such as Backbone, React, Angular2, and jQuery.

Impact you will make in the role:
The opportunity to work on a new product line under the umbrella of an already solid and mature CRM leader
Work with Product Management to help define the roadmap and set the strategic direction of the product
Push the envelope of software design and architecture
Extend and optimize current software architecture
Challenge, mentor, and learn from your peers
What you need to succeed:
5+ years in software development
Experience with Node.js API/backend development in a cloud-based, scalable, fault tolerant architecture
Experience with client-side technologies (HTML5, CSS3) and JavaScript frameworks such as Backbone.js, React, and Angular 2 (and above)
Solid Computer Science fundamentals: data structures, algorithms, design patterns, databases, operating systems, and debugging
Passionate about AI and Machine Learning and stays up-to-date with the latest developments in the field
Familiarity with REST APIs
Familiarity with Micro-service architecture
Familiarity with source control such as Git/Bitbucket
Familiarity with AI and Machine Learning
Exposure to container technologies: Kubernetes, Docker, and AWS
Exposure to DevOps and CI/CD configuration management
BS degree in Computer Science, or equivalent
Location: Cupertino, CA or Raleigh NC

We are an Equal Opportunity, Affirmative Action employer. Minorities, women, veterans and individuals with disabilities are encouraged to apply.
Benefits and Perks:
Beyond a stellar work environment, friendly people, and inspiring, innovative work, we have some great benefits and perks:
Competitive salaries
Excellent medical, dental and vision coverage for you and your family, along with other benefit plans like 401(k) match
Generous Paid Time Off Policy
Wellness Reimbursement and Workforce Fitness Program
Career & Personal Development Program – multi-platform
New Hire Onboarding for all new employees worldwide – at Corporate Headquarters in Cupertino, California
Regular social events and birthday celebrations (yes, sweet treats are a big deal at SugarCRM)
Ownership is the greatest self-identity at SugarCRM - you are making an impact now
We are a merit-based company - many opportunities to learn, excel and grow your career
Learn more on LinkedIn and Twitter @LifeAtSugar

Note to Recruiters and Placement Agencies: SugarCRM does not accept unsolicited agency resumes. Please do not forward unsolicited agency resumes to our website or to any SugarCRM employee. SugarCRM will not pay fees to any third-party agency or firm and will not be responsible for any agency fees associated with unsolicited resumes. Unsolicited resumes received will be considered property of SugarCRM and will be processed accordingly.",0.0
243,"Position Overview:
The Climate Corporation is revolutionizing the agriculture industry with a platform and products that are helping the world’s farmers sustainably increase productivity with digital tools. As the industry leader, we’re working to ensure we’re the most connected platform in Agriculture. Through our partnerships, farmers can exchange data between the Climate FieldView™ platform and our partner connected solutions in just minutes.

We have an opportunity for a Senior Backend Software Engineer to join our our Geospatial Engineering team to help us enhance and expand our systems. We ingest, archive and process vast amounts of multi-sensor satellite imagery and vector data that provide the maps that help our customers to manage farming activities on their fields at a global scale. As a Senior member of our team you will design, build, evolve and maintain software, infrastructure and services for our large-scale data-intensive satellite imagery processing pipeline back-ends. Your contributions will help the team deliver high-quality near real time actionable maps to our customers and help them make data-driven decisions. If you are passionate about innovation and excited about being a key contributor to building a sustainable business, we would love to talk to you!

What You Will Do:
Design and implement highly scalable data-intensive processing systems
Produce high quality code and constantly address technical debt
Be actively involved in the design and code review process
Drive for technical excellence using Scrum best practices
Coach and mentor junior members on the team
Drive collaboration and coordination of cross-teams features
Improve our software engineering processes
Basic Qualifications:
Demonstrable experience (4+ years) building software that manipulates geospatial data
5+ years of experience in Java, Python, or equivalent OOP language for production systems
2+ years of experience working with AWS-based systems
Preferred Qualifications:
Excellent written and verbal communication, presentation, engineering diagrams, and listening skills with the ability to present complex technical information in a clear and concise manner
Strong knowledge of software development methodologies and best practices
Strong technical leadership and ability to drive work across teams
Deep understanding of API design principles and patterns
Experience with relational and non-relational databases
BS or MS in Computer Science or related technical field
What We Offer:
Our teams are composed of industry experts, top scientists, and talented engineers. The environment is extremely engaging and fast-paced, with dozens of specialties coming together to provide the best possible products and experiences for our customers.

We provide competitive salaries and some of the best perks in the industry, including:
Superb medical, dental, vision, life, disability benefits, and a 401k matching program
A stocked kitchen with a large assortment of snacks & drinks to get you through the day
Encouragement to get out of the office and into the field with agents and farmers to see first-hand how our products are being used
We take part and offer various workshops, conferences, meet-up groups, tech-talks, and hackathons to encourage participation and growth in both community involvement and career development
We also hinge our cultural DNA on these five values:
Inspire one another
Innovate in all we do
Leave a mark on the world
Find the possible in the impossible
Be direct and transparent
Learn more about our team and our mission:
The Climate Corporation - The Technology Behind Making A Difference
https://youtu.be/c5TgbpE9UBI or visit https://climate.com/careers

#LI-SS1",0.0
244,"Trupanion, North Americas fastest growing pet insurance provider is looking for a software engineer to lead company-wide systems redesign efforts including integration with both internal and external systems. Requires experience building successfully scalable systems to support rapid growth of the company. Our systems include claims handling applications, internal service oriented messaging platform, CRM system, sales website, and applications in veterinary hospitals.
Key Responsibilities Include:

The software engineer is responsible and accountable for the design and quality of solutions developed at Trupanion. This includes both hands-on development of IT technology solution architectures, leading and mentoring software engineers, as well as management of teams involved in solution development.

Qualifications

Experience:
Bachelors level degree in Computer Science, Engineering, or appropriate work experience required
Minimum 5 years of experience in design and implementation of application infrastructures and architectures required
Minimum 8 years of technical experience developing .NET solutions required
Experience with software and infrastructure change management, release management, and source code configuration control required
Skills, Knowledge & Abilities:
Ability to communicate effectively with the business analyst, business leaders, and SMEs to ensure solutions meet business needs
Deep knowledge and understanding of what it means to design using S.O.L.I.D. principles
Understanding of software engineering methodologies
Expert software development skills in .NET and C# (3.5 or newer)
Familiarity with Microsoft-centric SDLC development tools (TFS, Octopus, etc.)
Ability to lead a team of software developers (if needed)
High level of understanding in at least a few of the following:
Designing RESTful Web Services-based API
Microsoft SQL Server and ORMs (Entity Framework 6)
NoSQL experience (MongoDB & REDIS)
Microsoft WPF using MVVM pattern
Microsoft Web API & Microsoft ASP.NET MVC
Enterprise Service Bus concept
IOC Containers (Castle Windsor or StructureMap or Ninject or Autofac or Unity, etc.)
Queuing technology, Rhino Queues or SQL Service Broker
Unit testing. Familiarity with a mocking frameworks (MOQ or Visual Studio Mocking Framework, etc.)
Familiarity with SOLR or ElasticSearch
Benefits and Perks:
Quarterly bonus opportunities
Full medical, dental and vision benefits at no cost to the employee
Paid time off and paid vacation time
Restricted Stock Units
Open, casual, pet-friendly and fun office environment
Free dog walking services during business hours
Free pet health insurance (1 dog or cat)
Paid time off to volunteer at nonprofit organizations
Company Background:

Trupanion is the industry-leader in medical insurance for cats and dogs, offering policies in the United States, Canada, and Puerto Rico. Trupanions mission is to help the pets we all love receive the best veterinary care. A career at Trupanion means you share our passion to help pets and want to be a part of an organization that makes a difference.

The Trupanion policy is underwritten by the American Pet Insurance Company (USA) and Omega General Insurance Company (Canada), which has earned a Financial Stability Rating of A, Exceptional, from Demotech, Inc. Trupanion is a founding member of the North American Pet Health Insurance Association (NAPHIA), demonstrating a commitment to high standards and transparency in all actions and products.

Why Trupanion?

Pet owners in the United States will spend almost $16 billion annually on veterinary care in 2016, yet only approximately 1% of North American pets are insured, compared to 42% in the U.K. and as many as 70% in Sweden. Trupanion is a trusted industry leader in medical insurance for cats and dogs and creating a shift in the U.S. and Canadian markets, having helped thousands of pet owners build predictability into their pet medical cost budgets. If you are looking for passion, energy, and a sense of belonging in a cause-driven business where hard work is the mantra, this may be the right opportunity for you.

For more information about Trupanion, visit http://trupanion.com/about",0.0
245,"Job Description
We’re a looking for a Senior Software Development Manager to help start a new initiative with expertise and passion in solving hard engineering problems. This is an opportunity to lead a world class team and help Amazon to build a new service that will set the standard for for the industry.

Amazon is seeking a seasoned engineering manager with experience in Internet-scale distributed systems and a focus on customers, engineering, and operational excellence. You will lead and grow an engineering team that is responsible for design, development, and operations. You are a strong leader who can prioritize well, communicate clearly and who has a track record of building strong teams that deliver results. The Amazon grocery business requires creative engineering and a strong customer focus, and you will work with your team and senior leadership to develop and launch high quality services.

Basic Qualifications
Bring a deep understanding of software development in a team, and a proven track record of shipping software on time
Be a strong leader, mentor, recruiter, and people manager
Experience with large scale distributed systems
Fluency in C, C++ or Java
Bachelor's or Master’s degree in Computer Science or related discipline
Experience building and operating highly available services
10+ years’ experience developing software
Minimum of 5 years of experience managing software development teams, with hands-on architectural or distributed systems exp
Preferred Qualifications
PhD degree in Computer Science or related discipline
Prior experience with machine learning algorithms
Experience working in Linux based environments
Familiarity with big data tools and technologies.


Apply Now at Amazon",0.0
246,"Job Description
Kindle has changed the way books are published, sold, and read across the globe. Independent authors are now able to publish and sell direct to readers through Kindle and print-on-demand offerings, enabling them to reach audiences never before available. Kindle readers are able to download any book in any language in sixty seconds. Come be a part of changing the way the world reads.

As a technical leader on the team, you will drive key changes across an evolving architecture, interface with stakeholders to deliver Think Big roadmaps, and individually contribute to changing how royalties are calculated for Kindle publishers and authors.

The Kindle Finance & Accounting Tech Engineering (FATE) team is responsible for building self-service applications and highly scalable services to deliver accurate and on-time royalty payment experience for publishers and authors. Royalty self-service applications will span a multiplicity of publishers and authors across Kindle Managed Publishing, Kindle Enterprise Publishing, Kindle Direct Publishing, Print on Demand for eBook to physical book workflows, and direct integration with financial accounting services.

You will closely work with product managers and business teams to understand the domain to design and build self-service tools along with the services that power them. You will need to articulate technology choices and decisions to a diverse group and be able to influence them. In all, this role is an exciting mix of solid technical complexity, partnering with business teams, and delivery excellence. You will be supported by a team of engineers in our pursuit of building the best publisher experience.

The ideal candidate will have solid experience in architecture, design & delivery of platforms built preferably on Java and Amazon Web Services technologies. Regardless of tech stack, candidates with proficiency in building self-service applications powered by APIs to handle data intensive applications or platforms are highly encouraged to apply. You will be passionate and obsess about providing a premium customer experience.

On Kindle FATE, you will have opportunities to introduce new technologies and develop experience with AWS offerings such as Lambda Serverless compute and Elasticsearch, Log Stash, and Kibana.

Basic Qualifications
BS/MS in Computer Science, Engineering, or related technical field
8+ years of professional software development experience
Excellent programming skills in object-oriented languages including Java, C, C++, or C#
Proven strong fundamentals in core Computer Science areas like Data Structures and Algorithms.
Proven knowledge of professional software engineering practices & best practices for full software development life cycle, including coding standards, code reviews, source control management, continuous deployments, testing and operations


Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation

Preferred Qualifications
1+ years experience with Elastic Search, Log Stash, and Kibana
Experience with AWS Lambda services
3+ years of Senior level professional software development experience
Experience with cloud architectures that scale horizontally
A deep appreciation of scalability issues and high volume data handling.
Quickly adapt to new development environments and changing business requirements
Create reliable/maintainable code, and find creative and scalable solutions to hard problems
The ability to communicate clearly and concisely both written and orally
Experience developing self-service applications for a multiplicity of customers
Experience developing APIs to power self-service applications


Apply Now at Amazon",0.0
247,"Job Description
Amazon Browser Integration Technologies team is adding a Software Engineer. If your expertise spans both front-end and back-end technologies this is a great opportunity to be the technology leader working with a group of ~40 very bright engineers. The group has a customer facing product used by tens of millions of customers worldwide, a HTML Platform, three complex services and a distributed, big data and analytics platform. If you are up for the challenge, you will be the lead engineer for any or all of them.

As a Software Engineer in Amazon, you will:

· be responsible for guiding the architectural decisions supporting this large, complex technology stack. You’ll contribute to or lead the design of our most ambitious and emerging systems design efforts.

· be part of the development of innovative new products that weave Social features into the Amazon site experience, and work across the organization to bring the broad array of programs into the mobile era.

· work with individual teams to ensure all of our systems can scale at a pace that matches the ever increasing demands of our rapidly growing Amazon retail business.

· identify and pursue opportunities to horizontally integrate technical solutions across our vertically oriented organization, and drive the encapsulation of existing functionality behind discrete services which form a part of our larger company-wide service oriented architecture.

· lead the proactive identification of common problem spaces across teams and ensure we build single, best-in-class solutions to meet common needs without undue restriction on the agility of individual business verticals.

In short, you will drive the direction and overall development of a world class technology organization and be at the center of all key system level decisions.

As such, you’ll be a technical leader across Amazon and help establish technical standards and drive Amazon’s overall technical architecture and engineering practices. You’ll work on Amazon’s hardest problems, building high quality, architecturally sound systems that are aligned with our business needs. Amazon.com senior technical contributors are pragmatic visionaries who can translate business needs into workable technology solutions. Your expertise is deep and broad; you’re hands on, producing both detailed technical work and high-level architectural designs.


As a Software Engineer you’ll be expected to:
· Ensure the quality of architecture and design of systems.
· Contribute intellectual property through patent generation.
· Functionally decompose complex problems into simple, straight-forward solutions.
· Fully and completely understand system interdependencies and limitations.
· Possess expert knowledge in performance, scalability, enterprise system architecture, and engineering best practices.
· Effectively research and benchmark Amazon technology against other best in class automated marketing technologies.
· Assist in the career development of others, actively mentoring individuals and the Amazon developer community on advanced technical issues and helping managers guide the career growth of their team members.
· Exert technical influence over multiple teams, increasing their productivity and effectiveness by sharing your deep knowledge and experience.
The ideal candidate will be a visionary leader, builder and operator. You’ll have experience leading or contributing to multiple simultaneous product development efforts and/or IT projects and initiatives. You’ll be able to balance technical leadership and savvy with strong business judgment to make the right decisions about technology choices. You’ll strive for simplicity, and demonstrate significant creativity and high judgment.
Basic Qualifications
· Bachelors of Science degree in Computer Science or related field
· 8+ years of relevant, broad engineering experience
· Proven track record of leading the delivery of large-scale, high-quality systems
· Deep hands-on technical expertise in at least one major technical area: large scale Unix systems engineering, building complex distributed systems, building monitoring or management tools for large-scale environments.
· Experience managing complex projects, with significant bottom-line impact
· Experience leading development life cycle process and best practices
· Experience with Agile Management (SCRUM, RUP, XP, Kanban), OO Modeling, working on Internet, Java, Linux, and database related projects
· Experience mentoring/training an engineering community on complex technical issues
Preferred Qualifications

· Advanced degree in Computer Science or a related field.
· Experience working in a complex, service oriented software development.
· Experience working on automated, closed loop marketing technologies.
· Experience working with Big-data, Machine Learning, and using large-scale data repository for business intelligence.


Amazon.com is an Equal Opportunity Employer – Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation.


Apply Now at Amazon",0.0
248,"Job Description
Are you excited by the challenge of building AWS customer facing products? Do you like improving customer experience while choosing and adopting AWS partners and solutions? Are you excited about building a scalable search algorithm and recommendations for customers by applying innovative machine learning algorithms and visualization techniques to solve problems? Do you like to build products with huge business impact and visibility? If yes, you may be a great fit to join the AWS Partner Systems team.

AWS is one of Amazon's fastest growing businesses, with tens of thousands of partners and millions of customers all over the world. We are reshaping the way that enterprises consume information technology and powering the developers who are building the next generation of industry leaders. AWS customers include some of the most innovative startups like Netflix, Airbnb, and Instagram, as well as some of the largest global enterprises like Shell, Unilever, Hitachi, Sharp, and Samsung. AWS partners include the world's top technology and consulting firms like SAP, Siemens, Splunk, Accenture, and Rackspace.

In this role you define the technical vision, direct the design decisions and lead resolution of significant technical challenges for teams that build tools for AWS partner discovery in addition to lead and opportunity management. The products will cater to a wide variety of customer personas such as enterprises, startups, developers, or individuals trying to discover, adopt and engage with partners. You will be responsible for demonstrating thought leadership in designing and implementing technology solutions and platforms that can scale and operate at the pace of AWS. Customer-facing products at AWS must highly available, scalable, cost-effective and extremely fault tolerant. You will draw from your deep and broad technical expertise to mentor engineers, complete hands-on technical work, and provide leadership on complex technical issues.

You must be highly passionate about the potential of cloud computing, building the world's best partner ecosystem, and delivering high quality products. Given the rapid growth and changing characteristics of the AWS partner community, you must have a proven track record of taking calculated risks and introducing forward-thinking initiatives.

This is a great opportunity for a Senior Software Development Engineer to join the team and own and shape the technical vision for new products that impact thousands of partners. We are looking for a Senior Software Development Engineer who brings deep technical knowledge, experience with distributed systems to drive technical design, and experience guiding the design decisions and technical decisions within talented development teams
Basic Qualifications

• Bachelor’s Degree in Computer Science or related field or equivalent work experience
• 7+ years professional experience in software development
Preferred Qualifications
Strong knowledge of Computer Science fundamentals in object-oriented design, data structures, algorithm design, problem solving, and complexity analysis
Knowledge of, at least, one modern programming language such as C, C++, Java, or Perl
Experience developing complex software systems that have been successfully delivered to customers
Knowledge of professional software engineering practices & best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations
Ability to take a project from scoping requirements through actual launch of the project
Experience in communicating with users, other technical teams, and management to collect requirements, describe software product features, and technical designs
Experiencing mentoring junior software development engineers and driving engineering excellence
Meets/exceeds Amazon’s leadership principles requirements for this role
Meets/exceeds Amazon’s functional/technical depth and complexity for this role
Experience in supporting high-traffic, high-throughput, distributed real-time systems and services



Amazon.com is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.







Apply Now at Amazon",0.0
249,"Job Description
The AWS Fleet Telemetry Team, is part of AWS Engineering that designs the worlds most innovative compute and storage platforms that enable one of the worlds largest infrastructure as a service (Iaas) offerings.

As Senior Engineer of the Development Team you will create, deploy and maintain autonomous monitoring agents at scale. You will create software that autonomously mines big data, extracts trends from disparate data sources, identifies unhealthy hosts before they impact compute or storage capacity, issues health diagnoses, and autonomously remediate the identified problems. Good health begins from the day our products are born. You will also be responsible for leading your team to design and develop software that ensures every server in the AWS fleet is built, configured and performing according to its design specification from the time it is placed into service until the time it is retired. Your software must be unobtrusive, efficient, and scalable. You will utilize one of the worlds most dependable, easy-to-use and most performant BigData platforms to innovate and develop your hardware immune system.

Our systems run 24/7, in the harshest environments, and serve more than a million customers each day who demand performance, even when the toughest compute workloads are considered. The health of our infrastructure is our top priority. We’re looking for technology leaders that can help us build these systems, solve really tough operational problems and suggest new, innovative, ways to keep AWS hardware in tip-top shape.

You will work with software and hardware teams across the company to build world-class software. You will be a part of a growing, fast paced team that is making history.
Basic Qualifications
Bachelor’s Degree in Computer Science or related field
Equivalent experience to a Bachelor's degree based on 3 years of work experience for every 1 year of education
5+ years professional experience in software development
Experience taking a leading role in building complex software systems that have been successfully delivered to customers
Proficiency in, at least, one modern programming language such as C, C++, C#, Java, or Perl/Python
Preferred Qualifications
Computer Science fundamentals in object-oriented design
Computer Science fundamentals in data structures
Computer Science fundamentals in algorithm design, problem solving, and complexity analysis
Basic understanding of standard internet protocols (Ethernet, ARP, IP, ICMP, UDP, TCP, SSL, DNS, HTTP, etc or understanding of how commodity servers, operating systems and networks function, perform and scale
Passion to dive deep to resolve problems at their root, looking for failure patterns amenable to long-term solutions via simplification and automation.
Knowledgeable of the Linux operating system and user-level tools
Have worked on highly concurrent, high throughput systems with knowledge of distributed systems
Experience mentoring junior developers
Experience with mission critical, 24x7 systems
Meets/exceeds Amazon’s leadership principles requirements for this role
Meets/exceeds Amazon’s functional/technical depth and complexity for this role
Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.



Apply Now at Amazon",0.0
250,"Job Description
Do opportunities to work on ambiguous and never-solved-before problems excite you?
Are you interested in scaling challenges that are constantly evolving?
Would you like to *really* contribute, both technically and as a leader in a team?

The Amazon Elastic Compute Cloud (EC2) Networking team is looking for software engineers who have a passion for diving deep while also being able to see the big picture. We are re-engineering our virtual networking control plane as part of Amazon’s initiative to get EC2 performance to be as close as possible to that of bare metal. This role would involve being part of the team that owns building, scaling, and maintaining high performance software to streamline the management of millions of Virtual Private Cloud (VPC) configurations.

If you are a Software Engineer with a strong background coding in Linux, a passion for improving quality, solving complex problems and curiosity about virtual networking, then this is your opportunity to own major deliverables and all aspects of the development cycle: scoping, design, implementation, and testing. You will be encouraged to exercise judgment in proactively determining and recommending the best features, designs, and support models based on business objectives, timelines, and resource constraints.

What makes this team a great place to work?
New Technologies - This is a new area of VPC where we are delivering a new core feature for VPC customers that is in high demand from enterprise customers.
Core VPC Team - Our services underpin the fabric of the EC2 cloud. You have the opportunity to make a large impact and drive the road map for the Amazon cloud.
Opportunities for growth and leadership - You will have the opportunity to work around both principal engineers and mentor more junior engineers, as well as influence and shape the direction of the service.
Direct Customer Contact – The Amazon way is to maintain and enhance what you build. This gives you the opportunity to work directly with customers to understand and guide their needs.
Scale New Heights - With cloud adoption accelerating, we are challenged with fun, complex problems to think about scale and grow the service to meet ever increasing demands.
Basic Qualifications
MS in Computer Engineering or related field and 5+ years industry experience OR BS in Computer Engineering or related field and 7+ years industry experience.
A minimum of 5 years of software development
Experience building, leading, and mentoring high-performance engineering teams
Proven object-oriented design and implementation skills (Java, and/or C++)
Deep understanding of computing systems, software architecture, data structures and algorithms
Strong verbal and written communication skills
Strong analytical skills and problem solving abilities in the face of ambiguity

Preferred Qualifications
Technically sound in software development activities and life cycles.
Passion for great customer experience and quality
Ability to take raw product requirements and create software architectures and designs to bring them to life.
Proven ability to juggle multiple, competing priorities simultaneously and make things happen in a fast-paced, dynamic environment
Excellent interpersonal skills; ability to work successfully with teams across the organization
Scripting (Perl Ruby/Python/Shell script)
Experience with Unix or Linux networking stack and TCP/IP protocols
Experience with developer tools, SDKs and IDEs
For more information on Amazon Web Services please visit: http://aws.amazon.com/ec2


Amazon provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics.




Apply Now at Amazon",0.0
251,"Job Description
Amazon ’s International Shipping Technology team is chartered with building solutions for cross-border movement of shipments which can originate from any place on earth, cross the international border and be delivered at another place. There are variety of ways in which we can import shipments from our vendors/sellers to our warehouses and export packages from one country to another to our international customer's door. There are millions of such packages, each with different attributes, delivery requirements and international commerce & customs constraints. Accounting for all these constraints and maximizing the number of shipments shipped, while minimizing cost, providing a variety of customer delivery options and maximizing delivery performance is our primary focus.

If you are looking for an opportunity to solve deep technical problems and build innovative solutions in this challenging domain of cross-border logistics while working with and managing extremely talented and passionate software developers, this might be the role for you. We are looking for an entrepreneurial, innovative technical leader who thrives in dealing with ambiguity and able to independently drive efforts to build new products for the cross-border logistics business.

As Software Development Manager and part of the leadership team, you will work on developing the systems and strategies used by Amazon worldwide and will regularly interact with executive leadership. You will closely work with your product management and business/operations teams worldwide to define product roadmap, prioritize and define MVP, drive execution and manage technology operations. As a manager, you’ll need to build, manage, mentor and grow the engineering team towards achieving a focused mission. You’ll deal with high level of ambiguity and will be required to lead not only at the strategic level, but also tactically day-to-day by diving deep into business and technical domains. You’ll be required to not just lead the engineering functions but also lead the product/program management aspects as the complete owner of the product. You will need to influence partner tech teams to achieve the goals for your team.


To accomplish this, you will be expected to have an established background in building highly scalable systems and system design, excellent project management skills, great communication skills, and a motivation to achieve results in a fast paced environment. You should be somebody who enjoys working on complex system software, is customer-centric, and feels strongly about building good software as well as making that software achieve its operational goals. Experience with building and operating web-based applications and/or web services-based applications, especially at massive scale, will be very applicable and helpful. Prior experience in leading multiple disciplines (dev/test/pm) will be a big plus as well.

Our systems usually touch every single package that travels internationally which mandates building of highly available and scalable distributed systems. Besides technology, there are ample opportunities in the team to build domain expertise of cross-border logistics and supply chain realms and get first-hand experience of the Amazon operations by interacting directly with our global internal and external partners.


#AGLT, #XBTMS, #AMST, #ASIT
Basic Qualifications
Bachelor's degree and/or Master's degree in Computer Science or equivalent
5+ years of software development experience in object oriented programming, distributed systems, Java, C++, Linux/Unix and SQL
3+ years of experience managing software development teams with hands-on involvement in system architecture, design and performance
Experience in building high-performance, highly-available and scalable distributed systems
Ability to handle multiple competing priorities in a fast-paced environment
Presentation and written communication skills are essential, as is the ability to build partnerships with senior leaders across a variety of groups throughout Amazon.
Preferred Qualifications
Master's degree in Computer Science or related field
Experience establishing metrics for measurement of engineering and operational excellence
Experience in innovative business practices that have been game changing for business evolution
Experience building strategy and executing it with speed and continuous improvement


Apply Now at Amazon",0.0
252,"Embrace your independence and make a difference.
As a contractor, you can choose your clients and the projects you work on, but you also need to constantly cultivate your next project. At Nytec, we’ve created an ecosystem where you can increase your value as a consultant, while working on a variety of projects at top technology companies. Our talented people have solved tough problems and created innovative products at the smallest to the largest and most cutting-edge companies in the world. With Nytec, you’ll create a variety of industry- and life-changing products for our clients, using the latest technologies, across an array of industries and applications. Fun projects and meaningful work – you need to work with Nytec!

About Nytec
Nytec is an award-winning, integrated consulting firm with over 40 years of success turning ideas into first-of-a-kind, lifestyle technology products for tier-one global and Fortune 100 companies. Our world-class designers, engineers, and manufacturing experts translate complex problems into compelling, simple solutions that deliver the ultimate user experience. Nytec’s industry-leading Client Services provide customizable talent solutions to satisfy staffing requirements, either onsite, offsite, or project-based.

Title: Sr. Software Development Engineer
Location: Kirkland, WA
Duration: Long-Term Contract

Responsibilities
We're looking for experienced, passionate, driven software developers who can help us build scalable and reliable cloud computing solutions to support the rapid growth of our SaaS products.
As a Senior Software Development Engineer, you will work on solving tough technical challenges in a high energy, startup like environment with experienced industry leaders and with a highly collaborative team.
You will design, implement, test and deploy scalable Cloud Computing solutions as part of the Cloud Development team.
Requirement
5 plus years of experience developing scalable and distributed systems with Java and experience with a scripting language such as JavaScript/Python/Ruby/PHP/ Perl in a UNIX environment
3 plus years experience in SaaS and/or Cloud Infrastructure development
Experience developing and deploying mission critical software
Solid understanding of data structures, algorithms, object oriented design and design patterns
Strong problem-solving, debugging skills and an aptitude for learning new technologies
Solid code inspection, debugging and testing skills
BS/MS Degree in Computer Science or equivalent experience
Experience with Cloud Orchestration/Workflow automation and High Availability
Strong design & coding skills in Java & Javascript, with emphasis on writing modular, scalable server-side components
Knowledge of cloud technology and distributed computing
Experience working with JavaScript libraries such as Node.js, jQuery, Prototype, Angular
Hands-on experience with MySQL/MariaDB
Exposure to new technologies like Containers, Machine Learning or Big Data will be an advantage
We provide competitive compensation, generous benefits and a professional atmosphere.
This is a very collaborative and inclusive work environment where individuals strong on aptitude and attitude will have an opportunity to grow their professional careers through working with some of the most advanced technology and talented developers in the business.
Benefits
Nytec offers a full benefits package (at most major partners) including sponsored health (medical/dental/vision) plans.
Referral Bonuses - Receive $500 for referring a candidate that is hired, $500 for referring a job that is filled by Nytec, or $1000 for referring the job and the candidate.
To Apply Visit nytec.com/careers or email your resume and the job title to careers@nytec.com

Questions? Call us at (425) 947-2676",0.0
