,jobs,labels
10,"Join our Bioinformatics Delivery Team! Using traditional bioinformatics applications combined with modern BigData technologies, our team enables the Institution to better leverage high throughput genomics analyses to improve patient care and accelerate translational research.

As a Sr. Data Scientist you'll work with developers, analysts, scientists, clinicians, and business owners in a team-driven, agile environment to develop and scale data science results and products. Work alongside clinicians to develop algorithms and models to solve critical health care needs, and provide input into driving business and clinical operations and quality improvement with advanced analytics. Dive deep into vast repositories of structured, unstructured, and streaming data to find the input for models. Create tools and libraries that can leverage products for efficient use across the enterprise and beyond.
Required Education/Experience:
Bachelor’s degree or higher in a STEM or relevant analytical field that demonstrates analytical and technical competency and 5+ years as a Data Scientist or Senior Data Analyst OR a Ph.D. in a STEM or relevant analytical field that demonstrates analytical and technical competency and 2+ years or relevant work or applied research experience in data science
Highly skilled in statistics as well as machine learning/data mining/etc.
Significant experience developing and using statistical models and algorithms to drive business or clinical value
Advanced experience in least one data science language (e.g., R, Python)
Expert in use of data visualization for non-technical audiences
Experience with at least one notable BI reporting tool (e.g., Tableau, QlikView, PowerBI, Business Objects, html/d3)
Experience working with source control tools and version management
Experience in data extraction using SQL
Experience as a member of a delivery team supporting integrated data science products and solutions for a wide range of customer groups.",0.0
11,"Job Description
Nordstrom’s Supply Chain Operations Research (OR) team is seeking a Senior Operations Research Scientist with deep experience using Data Science and OR modeling approaches to solve complicated operational problems across the organization. This role will help optimize Nordstrom’s multi-channel supply chain end-to-end, identifying the biggest opportunities and developing plans for system-wide optimization of cost, throughput, and customer experience. This is a unique opportunity to have a major impact on Nordstrom’s bottom line and continued success.
The ideal candidate is a creative and passionate problem-solver who thinks big, understands the details, acts quickly, and is motivated to develop new approaches to optimizing Nordstrom’s business using operations research and machine learning methods as well as cutting-edge technology. We are looking for someone with strong experience solving exciting revenue management opportunities in large scale retail or manufacturing environments, specifically, Demand Forecasting/Pricing. You should have a track record of delivering real improvements in previous roles, and a solid understanding of the downstream consequences that upstream process changes can have. Strong demand forecasting experience driving superior availability and growth a must as well as strong cross-functional relationship building success.
Responsibilities
Own strategic thought leadership for the subject of enterprise wide revenue management and supply chain optimization
Engage broadly with the business and operational leaders to frame, structure, and prioritize optimization across our multi-channel retail supply chain
Perform large-scale statistical research, analysis, Data Science, and modeling across various phases of the Supply Chain -- from Forecasting and allocation through outbound delivery
Design optimization algorithms and data products, working with colleagues to develop and deploy software as required
Work within a close-knit team of Supply Chain Data Scientists and analysts providing mentorship, subject area expertise, learning and inspiration to the group
Qualifications
PhD. in Operations Research, Industrial Engineering, Management Science, or related fields
4+ years of professional experience developing and implementing supply chain optimization programs such as Demand Forecasting, Revenue Management, Network Optimization, Capacity Planning, etc.
Experience working with raw and prepared data sources in a variety of RDBMS systems (e.g., Oracle, TeraData, Redshift, etc.) and NoSQL environments such as Hadoop, Spark, Athena
Experience with implementing statistical and machine learning algorithms such as regression, decision trees, neural networks, collaborative filtering, clustering etc.
Knowledge of and experience working within cloud computing environments such as AWS, Azure, Google Cloud is a plus
Excellent written and verbal communication skills
Ability to successfully communicate ideas and sell strategic plans to senior executives as well as to junior researchers and scientists
Resources Available to You
You will have access to scalable cloud computing and data management tools
You will be working with a team of talented and creative Data Scientists and Analysts
Dedicated resources on our Data Services team to acquire, plumb and optimize data sources both existing and new
The support of senior leadership for implementing major supply chain optimizations
Immediate group managers who are focused on supporting your success
Since 1901, Nordstrom has offered a wide variety of quality apparel, shoes and accessories for men, women and children at our stores across the country. We're proud to be named to Fortune™ magazine's list of '100 Best Companies to Work For.' We believe this recognition comes from our desire to empower our employees to set their sights high and deliver exceptional service to customers.
As a Nordstrom employee, you can feel confident that your health and well-being are among our highest priorities. We offer a comprehensive, flexible employee benefits package that includes medical/vision and dental coverage, a generous merchandise discount, an employer-matched 401(K) savings and profit sharing plan and much more.
We are an equal opportunity employer committed to providing a diverse environment.
The above information has been designed to indicate the general nature and level of work performed by employees within this classification. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications required of employees assigned to this job.
We’ve got you covered…
Our employees are our most important asset and that’s reflected in our benefits. Nordstrom is proud to offer a variety of benefits to support employees and their families, including:
Health
Retirement
Time Off
Merchandise Discount
Lifework / EAP resources
A few more important points...
The job posting highlights the most critical responsibilities and requirements of the job. It’s not all-inclusive. There may be additional duties, responsibilities and qualifications for this job.
Nordstrom will consider qualified applicants with criminal histories in a manner consistent with all legal requirements.
Applicants with disabilities who require assistance or accommodation should contact the nearest Nordstrom location, which can be identified at www.nordstrom.com.
By applying, you agree to our Nordstrom Careers Privacy Policy
© 2018 Nordstrom, Inc.
Current Nordstrom employees: To apply, log into Workday, click the Careers button and then click Find Jobs.",0.0
12,"Scientist, Quality Control
(CMC)

Good things are happening at Omeros!

Come join our CMC Group!

This
position will support clinical and commercial development of antibody
therapeutics. The QC Scientist and will be responsible for reviewing and
managing QC data associated with release and stability testing of clinical and
commercial drug substance and drug product, managing tech transfer and
validation of analytical methods, supporting investigations, and overseeing
development, implementation, and lifecycle management of SOPs and best
practices.

Who is Omeros?

Omeros is a
commercial-stage biopharmaceutical company committed to discovering, developing
and commercializing small-molecule and protein therapeutics for large-market as
well as orphan indications targeting inflammation, complement-mediated diseases
and disorders of the central nervous system.

The company’s drug product
OMIDRIA® (phenylephrine and
ketorolac intraocular solution) 1% / 0.3% is marketed in the U.S. for use
during cataract surgery or intraocular lens (IOL) replacement to maintain pupil
size by preventing intraoperative miosis (pupil constriction) and to reduce
postoperative ocular pain. In the European Union, the European Commission has
approved OMIDRIA for use in cataract surgery and other IOL replacement
procedures to maintain mydriasis (pupil dilation), prevent miosis (pupil
constriction), and to reduce postoperative eye pain.

Omeros has multiple Phase 3
and Phase 2 clinical-stage development programs focused on:
complement-associated thrombotic microangiopathies; complement-mediated glomerulonephropathies;
Huntington’s disease and cognitive impairment; and addictive and compulsive
disorders. In addition, Omeros has a diverse group of preclinical programs and
a proprietary G protein-coupled receptor (GPCR) platform through which it controls
54 new GPCR drug targets and corresponding compounds, a number of which are in
preclinical development. The company also exclusively possesses a novel
antibody-generating platform

What
are your job responsibilities:

Lead
tech transfer, validation, lifecycle management, troubleshooting, and
remediation of analytical methods in collaboration with external partners
Oversee
release and stability testing of clinical and commercial drug substance
and drug product at CROs and CMOs
Review
and manage QC data to support GMP manufacturing
Manage
material inventory, storage, and distribution
Develop
and manage Standard Operating Procedures (SOPs)
Support establishing product specifications for antibody
therapeutics
Ensuring compliance with applicable regulatory guidelines
What
education, Experience, Skills, and Knowledge do you need:
BS or MS
degree in Chemistry, Biochemistry, Analytical
Chemistry
5+
years of biopharmaceutical QC experience
Proficiency
with Waters Empower software
Experience
with testing and release of raw materials
Experience
managing external partnerships
Skills and Knowledge Required:
Technical and
practical understanding of chromatographic (SEC, reversed-phase, peptide
map, CEX, etc.), electrophoretic (CE-SDS, SDS-PAGE, icIEF), impurity (host
cell protein ELISA,
residual
protein A ELISA, host cell DNA by qPCR, etc.) potency bioassays, and
compendial (pH, osmolality, bioburden, endotoxin, sterility) methods
Capability of
reviewing and interpreting raw data and reports
Familiarity with FDA/EMA regulations, ICH
guidance documents, and compendia (US, EU)
Familiarity with document change controls and
lifecycles and CAPAs
Excellent written and verbal communication skills


Behavioral Competencies
Required:
Demonstrated problem-solving and multi-tasking
capabilities
Ability to build and maintain positive and
collaborative relationships across functional areas, with management and
with external resources
Proactive, detail oriented, and adaptable
Physical Demands
Required:

May encounter
prolonged periods of sitting


If you have the skills, knowledge and experience we are looking
for, we’d love to hear from you!

Omeros is an Equal Opportunity Employer. All qualified
applicants will receive consideration for employment without regard to status
as a protected veteran or a qualified individual with a disability, or other
protected status such as race, religion, color, national origin, sex, age,
marital status, or any other factor determined to be unlawful by federal,
state, or local statutes.

It is our policy to provide reasonable accommodation to
anyone with a disability who needs assistance completing the job application
process. If you need assistance, you can either send an e-mail to hr@omeros.com or contact Omeros,
asking for Human Resources, at (206) 676-5000.",0.0
13,"The ExtraHop platform is a novel approach to processing vast amounts of wire data in real-time. Want to join a collaborative team that builds solutions which provide deep performance insights, behavioral security analyses, and drive business analytics? Keep reading.

Do you like open source tools? Do you like assembling arrays of the latest and greatest technologies in networking/security and performance bench marking to solve difficult problems? Do you like to push systems to their limits to improve their quality? We are looking for people who have passion and expertise in these areas and want to aid our development effort to build one of the most performance and secure systems in the industry.

Duties & Responsibilities
Work closely with engineers throughout the development cycle to reproduce the small and large customer environments under which the ExtraHop system is run.
Employ a mix of manual and automated data analysis techniques to collect data and analyze the operational environment of the ExtraHop system.
Generate gigabits of network traffic on over-the-counter Intel hardware with OSS systems and networking tools for performance benchmarking of the ExtraHop system.
Install, run, and benchmark emerging products and tools in a lab environment to provide product development and product management strategic data.
Required Skills & Experience
Bachelor’s degree or equivalent experience in computer science, engineering, or information technology
Experience in a Unix-based environment
Solid knowledge of Linux toolchain, Python, JavaScript, and shell scripting
Knowledge of building scalable and high-performance systems
Understanding of various product-development life cycles
Desired Skills & Experience
Solid understanding of the OSI model and excellent working knowledge of the key protocols from Layer 2 through Layer 7 including ARP, IP, TCP, UDP, and HTTP
TCP/IP networking.
Experience using Linux networking tools such as tcpdump, tcpreplay, pcap tools, apache bench, etc.
Experience using and managing virtual infrastructure for VMware, Hyper-V, Xen, and KVM. Experience with OpenStack and related SDN framework a plus.
Familiarity with embedded systems or other syste-ms-level development.
Experience standing up systems using Linux containers, Docker, Puppet, Chef, etc
About ExtraHop

At ExtraHop, we create great products because we give talented employees the freedom to be intellectually curious and creative. We seek a diversity of perspectives and foster employee quirkiness and spunk to help drive innovation. Every ExtraHop employee knows that we’re all in this together and that work is an important part of life so it should be fun. A sense of humor is required here, seriously!

We are the global leader in real-time wire data analytics, a novel approach to IT Operational Analytics. Our market opportunity is greater than $15B and our solutions span all industries. Pretty neat, huh? If you want to join a fun team that produces award-winning products that provide tremendous business value and delight customers, then ExtraHop is the company for you!

Founded by engineers, ExtraHop is a Seattle-based technology company that delivers elegant solutions for the tech industry’s most challenging problems.

As a privately held fast-growing technology leader in the $20B IT operations management space, ExtraHop Networks is positioned to be the next great systems company. We are known as innovators who take a smart, creative approach to solving problems. Our ExtraHop team and product line have received many awards, including wins in multiple categories of Best of Interop, a Gold Medal prize in Puget Sound Business Journal’s annual list of Washington’s Best Workplaces, and several Gold Stevie American Business Awards.

ExtraHop is an Equal Opportunity Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, disability, military status, or national origin or any other characteristic protected under federal, state, or applicable local law.",0.0
14,"Company Description

PayScale is the world leader in modern compensation software. Our rich data and unique algorithms power the worlds largest real-time database of salary profiles, giving both employers and employees immediate visibility into the right pay for any position. We are bringing the dark art of compensation into the light by helping more than 6,500 businesses to stay competitive in the labor market and retain and manage their largest investment: their people.

Were disrupting the compensation industry and are looking to bring on talented professionals with diverse perspectives. We foster a playful work atmosphere where highly motivated individuals can be truly innovative. Are you bright, tenacious, and inventive? If so, PayScale may be the perfect place for you to grow your career!

We are a fast-growing Warburg Pincus portfolio company who is thrilled to have brought the MarketPay product into our suite of offerings in 2016, and started a strategic alliance with Mercer in 2017. We can't wait for you to join us!

Job Description

The Role:

We are seeking a Sales Data Analyst to lead the design, deployment and maintenance of sales-focused reports and analytics. You will be a key member of the Sales Operations team and act as a cross-functional strategic advisor on the analysis of metrics related to sales productivity and effectiveness. The ideal candidate loves data, analytics and has a passion for process improvement.

In this role, you will:
Develop, drive, and enhance ongoing reporting efforts of sales performance data and critical metrics.
Support ad-hoc reporting needs and conduct in depth analysis as needed; identifying, analyzing, and interpreting trends or patterns in complex data sets.
Build out comprehensive dashboards within Salesforce or BI tools (Einstein Analytics or Tableau) to deliver actionable insights for sales, finance, and marketing leaders.
Provide informed recommendations on how to improve data quality.
Partner with Sales Operations Management on delivering recurring forecasting and pipeline reviews.
Collaborate cross-functionally within the organization on common metrics to ensure consistent reporting processes and standards.
Qualifications

The Person:

The ideal individual for this opportunity brings the following to the table:
Not only can you run reports, but you are able to clearly interpret data to identify important trends or insights.
You are a strategic thinker that looks ahead and is not solely reactive to the task at hand.
You are an effective verbal and written communicator.
You have strong quantitative, analytical, and problem solving skills.
You are extraordinarily organized, have superior attention to detail, and can self-direct multiple concurrent projects & initiatives.
You enjoy working independently and thrive in a dynamic, fast-paced environment.
The Requirements:

EXPERIENCE:
2+ years of experience developing and delivering quantitative sales metrics, preferably within software industry.
Proven reporting, analysis, and dashboard creation skills.
TOOLS:
Expert-level user in Microsoft Excel and Salesforce.
Proficient-level user in relational databases, SQL queries, and business intelligence software (Tableau, Microsoft BI, Einstein Analytics etc.).
Additional Information

PayScale provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws. PayScale complies with applicable state and local laws governing non-discrimination in employment in every location in which the company has facilities.",0.0
15,"Data Scientist

30-Oct-2018

Position Summary
We are seeking the experienced and passionate candidate who will be the next member of our team in Seattle, WA. Demonstrating and communicating a passion for building the data foundation, products and capabilities that drive business growth, the Expert Data Scientist will work at the forefront of technology and business via our MSP Catalyst product suites.

Catalyst is the E2E / enterprise grade, cloud-based, Big Data analytics platform that hosts all the Marketing, Sales and Pricing applications developed and commercialized by BCG. These products are critical to our growth plan, scalability, and to the success of our project teams. BCG has made multimillion-dollar investments to create Flagship products that complement our consulting offerings.

Job ID
5621BR

Company Information
The Boston Consulting Group (BCG) is a global management consulting firm and the world’s leading advisor on business strategy. We partner with clients from the private, public, and not-for-profit sectors in all regions to identify their highest value opportunities, address their most critical challenges, and transform their enterprises. BCG was founded in 1963 and is a privately owned firm with more than 14,000 employees across 85 offices in 48 countries. Integrity, respect for the individual, delivering value, and making an impact on society are just some of BCG's core values. BCG's commitment to both our clients' success and our own standards is what sets BCG apart as a world-class professional services organization. Join BCG - start your career at a company that is consistently ranked as the leader in its field, and is acknowledged as one of the best places to work.

Travel Required
Yes

Employee Type
Regular

Basic Job Requirements
The Expert Data Scientist needs…
8+ years of relevant work experience, including expertise in recommendation systems, personalization, collaborative filtering, and content-based filtering
Knowledge of Machine Learning, NLP, Graph Theory, and AI
Fluency in one or more programming languages (Python, Java, R, etc.)
The ability to deliver data science components that are part of successful commercial products
Readiness to collaborate with engineering teams to develop prototypes and software products
The ability to lead and manage a team
The ability to travel, depending on project requirements
A MS degree in Computer Science, Statistics, Applied Mathematics, or related areas preferred
Our ideal candidate also knows their way around…
Big Data and Fast Data (i.e., real time streaming)
Distributed systems (Hadoop/MapReduce, Spark, streaming data processing, cloud architecture, etc.)
SQL or other querying languages
Dashboard and visualization software (Tableau, D3, Mixpanel, Flurry, Google Analytics, etc.)
Key Competencies
Proactive problem solving, analytical skills, time management, and decision making
Ability to lead and mentor on- / offshore development teams using Agile software delivery processes
Excellent interpersonal and communication skills - able to adjust approach to effectively interact at all organizational and technical levels
Fluent written and spoken English (other languages are desirable)
Ability and willingness to give and receive honest, balanced feedback
Focus on providing excellent customer service, meeting user needs, demonstrating competence and character, and inspiring trust
Job Type
Full time

Non-discrimination Statement
The Boston Consulting Group is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, sexual orientation, gender identity / expression, national origin, disability, protected veteran status, or any other characteristic protected under federal, state or local law, where applicable, and those with criminal histories will be considered in a manner consistent with applicable state and local laws. In addition, as a federal government contractor, BCG maintains an affirmative action program which furthers its commitment and complies with recordkeeping and reporting requirements under certain federal civil rights laws and regulations.BCG is an E-Verify Employer. Click here for more information on E-Verify. VEVRAA Federal Contractor

Country
United States

City/Town
Seattle

Travel Percent
20

Function
Product Management & Business Building

Job Responsibilities
Our Next Expert Data Scientist will…
Build innovative data products (including real-time services, such as personalization and commerce graphing using Big Data platforms with real-time data ingestion and processing)
Execute descriptive analyses, ranging from identifying product opportunities to understanding user behavior
Cultivate strong collaborative relationships with product, engineering, and senior stakeholders
Share technical solutions and product ideas through design review, code reviews, and tech talks
Job Title
Expert Data Scientist",0.0
16,"Job Description
What does a healthy organization look like in Amazon? With the growing workforce, are we facilitating the right conversations on performance and talent management? What trends are we seeing in our employee and candidate data and what can managers do about it? What data and insights do our customers (business leaders, people managers, HR, Recruiting) need to enhance their ability to deliver results and improve the employee experience? If these challenges sound interesting to you, you want to be a part of building a ‘first of its kind’ product, and you are passionate about data, consider the Consumer People Analytics (CPA) team.

As a Data Scientist on the CPA team, you will partner closely with Consumer’s global talent management team on the auto-surfacing and promotion heuristics projects. You will build machine learning and statistical models, using our world class data systems, to identify patterns in people data. The ideal candidate will thrive and have demonstrated success in an environment which offers ambiguously defined problems, big challenges, and quick changes. This role goes beyond just model generation and you will be expected to integrate the results of the models into our world class web portal, People Analytics Online (PAO).

Basic Qualifications
· Masters with two years of experience or a Bachelors with five years of experience in the field of organizational psychology, I/O psychology, statistics, computer science, engineering, mathematics, or a related field.
· Experience in SQL, R, Python, or another scripting language; command line usage; experience in Java.
· Track record of diving into data to discover hidden patterns and of conducting error/deviation analysis.
· Knowledge of various machine learning techniques and key parameters that affect their performance.
· Excellent written and verbal communication skills for both technical and non-technical audiences.

Preferred Qualifications
· Ph.D. in an engineering, analytics, or scientific field
· Experience in creating data driven visualizations to describe an end-to-end system.
· Previous experience in a ML or data scientist role with a large technology company.

Basic Qualifications
Basic Qualifications
· Masters with two years of experience or a Bachelors with five years of experience in the field of organizational psychology, I/O psychology, statistics, computer science, engineering, mathematics, or a related field.
· Experience in SQL, R, Python, or another scripting language; command line usage; experience in Java.
· Track record of diving into data to discover hidden patterns and of conducting error/deviation analysis.
· Knowledge of various machine learning techniques and key parameters that affect their performance.
· Excellent written and verbal communication skills for both technical and non-technical audiences.
Preferred Qualifications
Preferred Qualifications
· Ph.D. in an engineering, analytics, or scientific field
· Experience in creating data driven visualizations to describe an end-to-end system.
· Previous experience in a ML or data scientist role with a large technology company.



Apply Now at Amazon",0.0
17,"Demandbase is a leading SaaS-based B2B marketing technology company and a San Francisco Business Times Best Places to Work. As a company, we're as committed to growing careers as we are building world-class B2B marketing technology, all while enjoying an unparalleled work-life balance. If you enjoy innovating and collaborating with highly intelligent, motivated people who are also fun to hang out with, you're probably a good fit for us.

We are a mature, pre-IPO startup that has developed a way of creating personalized and targeted marketing at scale using data science and artificial intelligence to make it all come together.

As a Data Scientist in Quality Analytics, you will be responsible for devising metrics and analyzing the quality across the core of Demandbase's data assets. A successful Data Scientist for this role will possess a natural curiosity about data, strong work ethic, and clear technical ability to process hundreds of gigabytes to terabytes of data and make sense of large-scale data. Possession of knowledge of how the Internet works as well as the data problems that come with that are essential tools for the trade in this position.

We deal with many known problems in NLP such as relation extraction, NER, cross-document summarization, natural language generation, topic modeling, entity linking/disambiguation, large-scale machine learning over graphs, to problems novel to this domain such as personalized ranking of information, predicting the quality of relationships, etc. You will be both hands-on and strategicwith both a broad ecosystem-level understanding of our market space and working as part of the engineering and product teams to deliver software in an iterative, continual-release environment. This is a high-visibility position involving close collaboration across functional groups and with executive stakeholders at customers like the above.

What you'll be doing
Define: Work with customers and internal stakeholders to define hypotheses and models. We are dealing with all aspects of Business-to-Business sales and marketing problems and first to apply data science to them.
Document: Write clear, concise descriptions of how insights can be converted into repeatable actions, while driving forward with software engineering best practices.
Test: Continually iterate on your systems and refine assumptions, data sources and more.
Apply: Apply expertise in quality assurance to ensure that all aspects of affected pipelines are evaluated before shipping to production
Code: Build out new applications and business solutions as part of a combined data scientist / machine learning / engineering team.
Communicate: Drive understanding and buy-in among all stakeholders at all levels.
What we're looking for...
BS or Masters in Computer Science, Math, Statistics Computational Mathematics
3+ years of related experience
Strong background in algorithms and dealing with large-scale data problems
Must have worked at a startup (less than 150 employees) within the past 4 years
Proven experience with Hadoop or Spark or other large-scale data processing platforms
Proven experience processing and aggregating over billions to trillions of rows
Strong experience with Apache Parquet, Avro, or similar technologies
Understanding of cookies, mobile web traffic, and user behavior on the Internet is a strong plus
Proven attention to detail. Ability to recognize abnormalities in trends, boundary problems and thresholds.
Proven ability to apply machine learning to a wide range of problems
Proven ability to think outside the box and discover insights that may not be obvious to others
About Demandbase

Demandbase, the leader in Account-Based Marketing, enables B2B companies to identify and target the accounts they value most, and then market to them across the entire funnel. The Demandbase B2B Data Cloud is the definitive B2B database and technology for targeting accounts and specific segments within those accounts. The B2B Data Cloud supports customers across their existing, full marketing technology stack and powers The Demandbase B2B Marketing Cloud, which is the only subscription-based ad targeting and web personalization solution that lets marketers connect campaigns directly to revenue. The B2B Marketing Cloud is powered by patented technology, which allows companies to identify the accounts they value most and personalize their digital marketing efforts to them. With Demandbase, businesses can target, engage, convert and retain the customers that matter most to their bottom line. Enterprise leaders and high-growth companies such as Adobe, Salesforce.com, Box, CSC, DocuSign, Dell and others use Demandbase to drive Account-Based Marketing and maximize their marketing performance. More information can be found at https://www.demandbase.com.

Benefits:

Our benefits include 100% paid for Medical, Dental and Vision for you and your entire family, 100% paid for short-term and long-term disability, 100% paid for life insurance, 401k, flexible vacation policy, commuter benefits, free snacks, catered lunch every Friday, and much more!",0.0
18,"Job Description
Are you interested in creating an impact in sustainability at a scale that few will ever experience? We're looking for an experienced, self-driven, analytical, and creative Data Scientist to drive state-of-the-art solutions for WW Packaging team.
With over a billion unique products at Amazon, any advancement in sustainable packaging happens at a big data scale! If you are excited by the prospect of analyzing and modeling terabytes of data to solve real world problems, owning end-to-end business problems and directly impact the profitability of the company, then this role is for you.
This position requires work experience in statistical analysis and machine learning, the ability to think big and dive deep, and embody a unique mix of thought leadership and technical acumen. This candidate will possess excellent communication, negotiation and influencing skills to drive consensus across multiple stakeholders. In addition, this opportunity requires excellent troubleshooting, problem solving, and the ability to succeed in a fast-paced, technical environment. The ability to work independently and deal with an ambiguous environment is a must. Ownership of work is extremely important, and candidates should have a proven record of driving projects and strategic initiatives to their completion.
The ideal candidate is motivated, agile, with strong time management and project management skills, and is technical and analytical. The candidate will also have a passion for helping us to identify and promote sustainability issues and opportunities at Amazon.



Major responsibilities
· Use statistical and machine learning techniques to create scalable solutions for business problems
· Analyze and extract relevant information from large amounts of Amazon’s historical business data to help automate and optimize key processes
· Design, development and evaluation of highly innovative models for predictive learning
· Work closely with software engineering teams to drive real-time model implementations and new feature creations
· Work closely with operations staff to optimize various business operations,
· Establish scalable, efficient, automated processes for large scale data analyses, model development, model validation and model implementation
· Research and implement novel machine learning and statistical/quality control approaches
Basic Qualifications
PhD in highly quantitative field (CS/ML, Statistics, Mathematics, Economics, Physics, etc)
2+ years of industrial or research experience in predictive modeling, data science, and machine learning
Exceptional interpersonal and technical communication skills, both written and verbal
Strong structured thinking and problem solving ability
Solid understand of fundamental statistics
Experience in using Python, R, SAS, Matlab, Spark, or other statistical/machine learning software
Passion for sustainability
Preferred Qualifications
5+ years of industrial or research experience in predictive modeling, data science, and machine learning
Experience with SQL or NoSQL databases.
Experience with AWS features (S3, Redshift) is a plus.
Experience in mentoring team members, and guiding them on machine learning and data modeling application

Amazon is an Equal Opportunity-Affirmative Action Employer - Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation


Apply Now at Amazon",0.0
19,"Job Description
We're a company of pioneers. It's our job to make bold bets, and we get our energy from inventing on behalf of customers. Success is measured against the possible, not the probable. For today’s pioneers, that’s exactly why there’s no place on Earth they’d rather build than Amazon.

To support enterprise, global growth, Amazon created the Global Expansion, Mergers & Acquisitions team (GEMA). This team is a project/program team supporting cross-Steam expansion efforts specific to geographic expansion, mergers and acquisition integration, mobile talent strategy and corporate site expansion. GEMA’s mission is to invent ways for Amazon to grow smarter.

Within the GEMA organization, the Global Expansion Market Intelligence (GEMI) team is focused on finding the most optimal locations for long term, corporate growth and assessing global talent pools. As a Data Scientist on the GEMI team, you will be responsible for organizing, synthesizing and analyzing data used in both the global site expansion model and talent research.

The ideal candidate will be able to solve complex problems using data science principles that are highly accurate, scalable and cost-effective. You will have hands-on experience leading and/or working on multiple simultaneous data science initiatives as well as be able to balance technical with business judgment to make the right decisions about technology, models and methodology choices. As a Data Scientist, you will be responsible for developing programs, reporting, visualizations, tests and research in order to drive business solutions using computational techniques. The ideal candidate will have significant experience performing data analysis and reporting and will be responsible for developing, improving and simplifying our models.

This position requires a solution-oriented candidate with a combination of business acumen, broad knowledge of statistics and algorithm development and an analytical mindset. The candidate must have the ability to work with diverse stakeholder groups to solve business problems and provide data solutions that are organized and simple to understand.

Basic Qualifications
· Masters with two years of experience or a Bachelors with five years of experience.
· Two years of relevant work experience in matrixed organization
· Experience in SQL, R, Python, or another scripting language; command line usage
· Track record of diving into data to discover hidden patterns and of conducting error/deviation analysis
· Knowledge of various machine learning techniques and key parameters that affect their performance
· Experience developing experimental and analytic plans for data modeling processes, using strong baselines, and determining cause and effect relations
· Evidence of using of relevant statistical measures such as confidence intervals, significance of error measurements, development and evaluation data sets, etc. in data analysis projects
Preferred Qualifications
· Experience in one or more natural language processing topics: tagging, syntactic parsing, word sense disambiguation, topic modeling; contextual text mining, and application of deep learning to NLP
· Previous experience in a ML or data scientist role with a large technology company
· Excellent written and verbal communication skills for both technical and non-technical audiences


Apply Now at Amazon",0.0
20,"Senior Data Scientist or Data Scientist #88345
JOB SUMMARY: Puget Sound Energys Strategic Customer Insights Group is looking for a Data Scientist to join our team. This role works in a team that is designed to attain the companys strategic goals via the extensive use of data and analysis to drive decisions and actions. The ideal candidate will be responsible for the continuous improvement of PSEs competitiveness as an energy partner in the northwest through an analytical focus on customer experience.

At the discretion of the hiring team, this position may be filled as a senior data scientist or data scientist depending on the qualifications of the selected candidate.

Families and businesses depend on PSE to provide the energy they need to pursue their dreams. Our steadfast commitment to serving Washington communities with safe, dependable and efficient energy started in 1886. Today were building the Northwests energy future through efforts like our award winning energy efficiency programs and our leadership in renewable energy.

At PSE all employees are valued, respected and provided with the opportunity to excel professionally. We offer an expansive pay package that includes competitive compensation, annual goals-based incentive bonuses, comprehensive cafeteria-style benefits, 401(K), a company paid retirement pension plan, and an employee assistance and wellness program.
JOB REQUIREMENT:
JOB RESPONSIBILTY: • Perform deep data analysis to identify opportunities to improve customer experience
Acquire data and conduct research to evaluate and analyze evolving priorities
Employ advanced statistical methods to support management decision-making
Perform customer survey analytics/modeling and participate in survey design
Develop regression models, classification models, customer segmentation schemas, etc. to improve customer experience and increase customer engagement
Analyze data to create performance metrics that align with company goals
Provide leadership for cross-functional projects
Effectively communicate and collaborate across groups to provide customer intelligence to the organization
Proactively research industry trends, opportunities, and risks
Analyze and report on web data
Perform other duties as assigned",0.0
